station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40760,Granville,4/1/22,1827,1701.4,1104.8,51294
40880,Thorndale,4/1/22,1213.6,929,668,32802
41380,Bryn Mawr,4/1/22,1849,1468.8,1085.8,50515
40340,Berwyn,4/1/22,0,0,0,0
41200,Argyle,4/1/22,2058.3,1999,1340.8,58583
40770,Lawrence,4/1/22,0,0,0,0
40540,Wilson,4/1/22,4040.9,3465.2,2322.5,111475
40080,Sheridan,4/1/22,2060.7,1808.8,1164.3,56976
41420,Addison-North Main,4/1/22,4087,5787.8,4189.3,131523
41320,Belmont-North Main,4/1/22,5443.2,5869.8,3968,159528
41220,Fullerton,4/1/22,6962,5215.8,3331.5,185608
40650,North/Clybourn,4/1/22,2400.7,2301.8,1579.3,68240
40630,Clark/Division,4/1/22,3657.3,3812.4,2429.5,105583
41450,Chicago/State,4/1/22,5840.2,5565.2,3722.3,165359
40330,Grand/State,4/1/22,4414.3,6205.6,4228.3,140641
41660,Lake/State,4/1/22,7804.9,7201.8,4693.8,218686
41090,Monroe/State,4/1/22,3076,2282.2,1449.5,81806
40560,Jackson/State,4/1/22,3164.9,1884.4,1302.5,81095
41490,Harrison,4/1/22,1809.4,1684.8,1088.8,50776
41400,Roosevelt,4/1/22,5270.4,5045,3263.8,148959
41000,Cermak-Chinatown,4/1/22,2049.8,2914.4,2011.3,65663
40190,Sox-35th-Dan Ryan,4/1/22,2106.2,2100,1052,58938
41230,47th-Dan Ryan,4/1/22,1225.7,904.8,689.3,33020
41170,Garfield-Dan Ryan,4/1/22,1403.9,1078,701.5,37677
40910,63rd-Dan Ryan,4/1/22,1176.2,854.8,717.3,31843
40990,69th,4/1/22,1911.6,1423.8,1062.8,51513
40240,79th,4/1/22,2639.9,1912,1526,71101
41430,87th,4/1/22,1546.1,1088.8,865.5,41374
40450,95th/Dan Ryan,4/1/22,4052.1,2616.8,2114.3,106636
41050,Linden,4/1/22,381.1,260.6,197,10095
41250,Central-Evanston,4/1/22,367.1,171.4,138.3,9120
40400,Noyes,4/1/22,497.5,408.8,244.3,13468
40520,Foster,4/1/22,430,450.6,256.3,12308
40050,Davis,4/1/22,1470.8,1196.8,822.5,40161
40690,Dempster,4/1/22,367.4,309,250.5,10263
40270,Main,4/1/22,487,375,261.8,13149
40840,South Boulevard,4/1/22,336.9,204.4,158.5,8731
40140,Dempster-Skokie,4/1/22,716.8,463.2,356.3,18794
41680,Oakton-Skokie,4/1/22,422.5,186.4,122.5,10295
40890,O'Hare Airport,4/1/22,6338,3921.8,4467.3,170577
40820,Rosemont,4/1/22,2863.2,2676.8,2527.8,83623
40230,Cumberland,4/1/22,1450.3,809,548.5,36695
40750,Harlem-O'Hare,4/1/22,1286.2,626.2,445,31921
41280,Jefferson Park,4/1/22,3163.5,1801.8,1414.5,81100
41330,Montrose-O'Hare,4/1/22,1030,582.6,424.3,26240
40550,Irving Park-O'Hare,4/1/22,1666.6,1010.8,739.8,43011
41240,Addison-O'Hare,4/1/22,1312.1,687.6,509.8,33032
40060,Belmont-O'Hare,4/1/22,2524.1,1523.2,1109.8,65061
41020,Logan Square,4/1/22,3077.2,2150.8,1424,81072
40570,California/Milwaukee,4/1/22,2247.4,1634,1052.5,59576
40670,Western/Milwaukee,4/1/22,2299.8,1446.8,923.8,59224
40590,Damen/Milwaukee,4/1/22,2732.4,2366,1505.8,75233
40320,Division/Milwaukee,4/1/22,2683.3,1884,1246,70753
41410,Chicago/Milwaukee,4/1/22,1776.9,1034.2,699.5,45283
40490,Grand/Milwaukee,4/1/22,1327.9,1101.4,808.8,36627
40370,Washington/Dearborn,4/1/22,5486.3,3887.2,2863.5,146102
40790,Monroe/Dearborn,4/1/22,2767.2,1086,895.5,67123
40070,Jackson/Dearborn,4/1/22,2693.9,1380.6,1040.5,67636
41340,LaSalle,4/1/22,1410.7,768.2,631.8,35992
40430,Clinton-Forest Park,4/1/22,1246.9,641,562.5,31640
40350,UIC-Halsted,4/1/22,3195.3,1268,793,76614
40470,Racine,4/1/22,1012.7,633.4,361.8,25880
40810,Medical Center,4/1/22,1304.6,506.4,478.8,31843
40220,Western-Forest Park,4/1/22,695.9,479,340,18369
40250,Kedzie-Homan-Forest Park,4/1/22,794,542.4,441.8,21152
40920,Pulaski-Forest Park,4/1/22,947.7,769.4,689,26504
40970,Cicero-Forest Park,4/1/22,582.6,393,292.5,15369
40010,Austin-Forest Park,4/1/22,654.2,325,269.8,16443
40180,Oak Park-Forest Park,4/1/22,561.6,239,187.8,13739
40980,Harlem-Forest Park,4/1/22,443.9,243.6,164.5,11197
40390,Forest Park,4/1/22,1155,599.8,449.8,29052
41030,Polk,4/1/22,1801.7,531,387.3,42039
40830,18th,4/1/22,1067.9,891.6,634.5,29422
40210,Damen-Cermak,4/1/22,959.9,606.4,430.3,24910
40740,Western-Cermak,4/1/22,672.5,472.2,316.3,17749
40440,California-Cermak,4/1/22,845.4,522.2,388.3,21917
41040,Kedzie-Cermak,4/1/22,589.5,403.4,286.5,15542
40780,Central Park,4/1/22,605.4,379.2,290.3,15771
40150,Pulaski-Cermak,4/1/22,623,419.6,324.8,16481
40600,Kostner,4/1/22,220.7,134.4,122,5794
40420,Cicero-Cermak,4/1/22,663.1,531.2,417,18249
40580,54th/Cermak,4/1/22,1308.4,787,538,33563
40020,Harlem-Lake,4/1/22,1593.6,1035.6,717.3,41512
41350,Oak Park-Lake,4/1/22,579.6,324.6,224,14691
40610,Ridgeland,4/1/22,534,228.2,141.3,12920
41260,Austin-Lake,4/1/22,856.4,515.4,368.8,22037
40280,Central-Lake,4/1/22,959.7,563,456.8,24796
40700,Laramie,4/1/22,510.5,300.4,260.8,13265
40480,Cicero-Lake,4/1/22,527.3,392,270.3,14114
40030,Pulaski-Lake,4/1/22,628.1,463.2,339.3,16864
41670,Conservatory,4/1/22,549,567.2,477.8,16275
41070,Kedzie-Lake,4/1/22,615,368.6,308,15991
41360,California-Lake,4/1/22,555.8,294.6,220,14024
40170,Ashland-Lake,4/1/22,1319.6,837.8,622.8,34391
41510,Morgan-Lake,4/1/22,2167.9,2079.8,1414.3,61581
41160,Clinton-Lake,4/1/22,1818,986.2,666.8,45777
41690,Cermak-McCormick Place,4/1/22,797.3,835.4,553,23132
41120,35-Bronzeville-IIT,4/1/22,867.5,616,413.3,22951
40300,Indiana,4/1/22,314.4,196.8,134.5,8124
41270,43rd,4/1/22,416.3,261.8,184.3,10788
41080,47th-South Elevated,4/1/22,455.2,303.2,232.8,12006
40130,51st,4/1/22,446.1,317.6,253.8,11972
40510,Garfield-South Elevated,4/1/22,531.2,436.8,322.8,14630
41140,King Drive,4/1/22,199.5,121.2,77.8,5107
40720,East 63rd-Cottage Grove,4/1/22,425.4,253,178.5,10912
40940,Halsted/63rd,4/1/22,236.3,166.6,119.8,6274
40290,Ashland/63rd,4/1/22,454.7,321,260.8,12197
41290,Kimball,4/1/22,2071.3,1451.2,1054.8,54972
41180,Kedzie-Brown,4/1/22,984.5,774,564.3,26801
40870,Francisco,4/1/22,720.9,451.6,308.3,18629
41010,Rockwell,4/1/22,752,452.4,286.8,19202
41480,Western-Brown,4/1/22,1747.5,1213,843.3,46135
40090,Damen-Brown,4/1/22,1245.3,823.2,507.5,32297
41500,Montrose-Brown,4/1/22,1084.4,824,533.8,29027
41460,Irving Park-Brown,4/1/22,1220.3,764.2,484.8,31386
41440,Addison-Brown,4/1/22,956.3,504.8,350.5,24009
41310,Paulina,4/1/22,1285.1,898.2,533.5,33613
40360,Southport,4/1/22,1535.2,1261.6,828.3,41860
41210,Wellington,4/1/22,1400,780,486.5,35245
40530,Diversey,4/1/22,2546.5,1610.2,1019,65604
40660,Armitage,4/1/22,2097.3,1455.4,875.3,54821
40800,Sedgwick,4/1/22,1954.1,1493.8,949.3,52302
40710,Chicago/Franklin,4/1/22,3041,1826.8,1210.3,77837
40460,Merchandise Mart,4/1/22,2828.4,1388.8,813.3,69593
40930,Midway Airport,4/1/22,4163.2,2023,1638,104095
40960,Pulaski-Orange,4/1/22,2620.5,1184.2,850.8,64355
41150,Kedzie-Midway,4/1/22,1954.5,1062.6,744.8,49336
40310,Western-Orange,4/1/22,1929.3,1041.6,760.3,48765
40120,35th/Archer,4/1/22,1493.5,802.8,536.3,37522
41060,Ashland-Orange,4/1/22,929.1,523.2,397,23716
41130,Halsted-Orange,4/1/22,1305.6,674.2,438.5,32543
40730,Washington/Wells,4/1/22,3306.6,657.8,498.8,74723
40040,Quincy/Wells,4/1/22,2974.3,832.8,806,69849
40160,LaSalle/Van Buren,4/1/22,1129.5,339.6,226.8,26325
40850,Library,4/1/22,2222.7,1077,734.3,54998
40680,Adams/Wabash,4/1/22,3551.6,1823.6,1265.5,88763
41700,Washington/Wabash,4/1/22,5201.5,3590.6,2410.8,136827
40260,State/Lake,4/1/22,5511.6,4588.2,3338,152036
40380,Clark/Lake,4/1/22,6992.1,3526.2,2740.3,175426
40900,Howard,5/1/22,2629.3,2132.3,1696.5,73924
41190,Jarvis,5/1/22,763.4,730.3,534.7,22161
40100,Morse,5/1/22,1946.1,1587.5,1299.3,55014
41300,Loyola,5/1/22,2131.6,2030.3,1469.3,61701
40760,Granville,5/1/22,1582.1,1399,1013,44899
40880,Thorndale,5/1/22,1302.3,1014.8,758.2,35957
41380,Bryn Mawr,5/1/22,1868.4,1646.8,1280.5,53507
40340,Berwyn,5/1/22,0,0,0,0
41200,Argyle,5/1/22,2074,2144.8,1606.8,61774
40770,Lawrence,5/1/22,0,0,0,0
40540,Wilson,5/1/22,4153.1,3579.8,2682.2,117628
40080,Sheridan,5/1/22,2150.2,1984.5,1393,61450
41420,Addison-North Main,5/1/22,4832,7439,5790.2,165970
41320,Belmont-North Main,5/1/22,5623.4,7092.3,4893,175818
41220,Fullerton,5/1/22,6944.7,5356,3816,190159
40650,North/Clybourn,5/1/22,2518.7,2475.5,1923.7,74336
40630,Clark/Division,5/1/22,3941.1,4027.8,3041,117121
41450,Chicago/State,5/1/22,5657.5,5765.3,4492.8,168825
40330,Grand/State,5/1/22,4660.3,6675.8,5191.8,155720
41660,Lake/State,5/1/22,8181.4,7928,5968,239329
41090,Monroe/State,5/1/22,3110.4,2490.8,1733.7,85684
40560,Jackson/State,5/1/22,3046,2275.5,1624,82812
41490,Harrison,5/1/22,1877.4,2233.5,1618,58068
41400,Roosevelt,5/1/22,5491.7,5507,4193,162512
41000,Cermak-Chinatown,5/1/22,2270.6,3243.5,2682.7,76753
40190,Sox-35th-Dan Ryan,5/1/22,2386,2905.8,2520.3,76850
41230,47th-Dan Ryan,5/1/22,1297.9,939.3,747.7,35499
41170,Garfield-Dan Ryan,5/1/22,1494.1,1160.8,831.2,41007
40910,63rd-Dan Ryan,5/1/22,1259,907,800.7,34870
40990,69th,5/1/22,2017,1591.5,1145.8,55598
40240,79th,5/1/22,2825.7,2049.8,1691.5,77688
41430,87th,5/1/22,1673.9,1177.3,1008,45908
40450,95th/Dan Ryan,5/1/22,4488.2,2950.3,2398.7,120445
41050,Linden,5/1/22,452.8,333.8,310.5,12706
41250,Central-Evanston,5/1/22,368.8,196,177,9591
40400,Noyes,5/1/22,477.2,385.8,268.7,13177
40520,Foster,5/1/22,483.3,422.5,322.8,13777
40050,Davis,5/1/22,1484.7,1210.3,912.8,41497
40690,Dempster,5/1/22,392.4,367.8,280.3,11394
40270,Main,5/1/22,481.8,410.3,298,13546
40840,South Boulevard,5/1/22,384.6,211.8,177.7,9989
40140,Dempster-Skokie,5/1/22,739.8,571,549.8,21118
41680,Oakton-Skokie,5/1/22,413.8,209.5,164.7,10516
40890,O'Hare Airport,5/1/22,7142.9,6042.8,6659,214126
40820,Rosemont,5/1/22,2965.8,2584,2099.8,85217
40230,Cumberland,5/1/22,1507.6,1038,816.5,40710
40750,Harlem-O'Hare,5/1/22,1355.6,723,546.3,34638
41280,Jefferson Park,5/1/22,3309.6,2113.8,1607.8,87604
41330,Montrose-O'Hare,5/1/22,1076.1,690.3,504,28383
40550,Irving Park-O'Hare,5/1/22,1760.5,1124.5,864,46652
41240,Addison-O'Hare,5/1/22,1418.3,874.8,659.5,37241
40060,Belmont-O'Hare,5/1/22,2581.2,1775,1327.7,69272
41020,Logan Square,5/1/22,3149.5,2384.3,1742,86129
40570,California/Milwaukee,5/1/22,2314,1826.8,1249.8,63401
40670,Western/Milwaukee,5/1/22,2432.3,1660.8,1136.5,64540
40590,Damen/Milwaukee,5/1/22,2870.8,2600,1879.3,81963
40320,Division/Milwaukee,5/1/22,2863.6,2164.8,1486,77710
41410,Chicago/Milwaukee,5/1/22,1906.8,1149.5,820.8,49565
40490,Grand/Milwaukee,5/1/22,1522.7,1209.3,972.5,42648
40370,Washington/Dearborn,5/1/22,5795,4393.5,3638.3,161098
40790,Monroe/Dearborn,5/1/22,2843.8,1200.3,1034.8,70730
40070,Jackson/Dearborn,5/1/22,2589.6,1858,1440.3,70456
41340,LaSalle,5/1/22,1348.3,970.5,828,37164
40430,Clinton-Forest Park,5/1/22,1369.1,745,650.5,35635
40350,UIC-Halsted,5/1/22,1570.2,1019.5,836.3,42071
40470,Racine,5/1/22,1206,585.5,444.2,30334
40810,Medical Center,5/1/22,1307.4,563.3,458,32457
40220,Western-Forest Park,5/1/22,767.3,519.5,398.2,20580
40250,Kedzie-Homan-Forest Park,5/1/22,840.1,581.5,504.8,22998
40920,Pulaski-Forest Park,5/1/22,984.8,830.8,734.5,28410
40970,Cicero-Forest Park,5/1/22,633,411.3,356.3,17075
40010,Austin-Forest Park,5/1/22,678.8,407,332.2,17876
40180,Oak Park-Forest Park,5/1/22,539.1,266.3,200.8,13591
40980,Harlem-Forest Park,5/1/22,442.6,249.3,181.3,11380
40390,Forest Park,5/1/22,1157.6,693,558.3,30431
41030,Polk,5/1/22,1668.5,513.8,371.7,39324
40830,18th,5/1/22,1076.2,1135.8,833.5,32145
40210,Damen-Cermak,5/1/22,1011.1,706.3,480.3,26941
40740,Western-Cermak,5/1/22,701.8,489.8,346.3,18775
40440,California-Cermak,5/1/22,871.8,582.5,439.2,23272
41040,Kedzie-Cermak,5/1/22,603.1,437.3,356,16550
40780,Central Park,5/1/22,621.3,401,300.5,16454
40150,Pulaski-Cermak,5/1/22,615.4,438.8,321.2,16606
40600,Kostner,5/1/22,244.3,156.3,126.3,6514
40420,Cicero-Cermak,5/1/22,662.1,567.3,470.7,18998
40580,54th/Cermak,5/1/22,1338.1,915.8,686.5,35882
40020,Harlem-Lake,5/1/22,1626.9,1139.3,855.3,43853
41350,Oak Park-Lake,5/1/22,606.9,370.3,297,16008
40610,Ridgeland,5/1/22,550.1,261.5,191.3,13746
41260,Austin-Lake,5/1/22,902.8,559,404.8,23623
40280,Central-Lake,5/1/22,996.3,632.8,498.8,26446
40700,Laramie,5/1/22,566.9,366.5,284.8,15079
40480,Cicero-Lake,5/1/22,591.8,403.3,280.7,15725
40030,Pulaski-Lake,5/1/22,688.3,483.8,391.2,18737
41670,Conservatory,5/1/22,573.3,579.3,442.2,17009
41070,Kedzie-Lake,5/1/22,704,403,338.8,18430
41360,California-Lake,5/1/22,611.7,332.3,266,15770
40170,Ashland-Lake,5/1/22,1321.3,944.8,611.7,35196
41510,Morgan-Lake,5/1/22,2352.7,2240.3,1580.2,67849
41160,Clinton-Lake,5/1/22,1840,1108.5,774.8,47723
41690,Cermak-McCormick Place,5/1/22,872.4,845.3,654.5,25628
41120,35-Bronzeville-IIT,5/1/22,773,691,455.3,21729
40300,Indiana,5/1/22,348.6,221.3,157.5,9150
41270,43rd,5/1/22,462.5,292,209.3,12137
41080,47th-South Elevated,5/1/22,493.5,367,262.5,13407
40130,51st,5/1/22,473.3,350,249.2,12835
40510,Garfield-South Elevated,5/1/22,569.8,426.3,374.8,15920
41140,King Drive,5/1/22,227,154,101.5,5991
40720,East 63rd-Cottage Grove,5/1/22,429.6,277.8,159.7,11090
40940,Halsted/63rd,5/1/22,259.1,185.3,117.2,6885
40290,Ashland/63rd,5/1/22,493.9,350.3,285.7,13486
41290,Kimball,5/1/22,2151.3,1520.8,1110.5,57924
41180,Kedzie-Brown,5/1/22,1048.7,818.8,593.2,28857
40870,Francisco,5/1/22,749.1,505.8,350.2,19856
41010,Rockwell,5/1/22,779.2,481.3,338.7,20321
41480,Western-Brown,5/1/22,1823.5,1353.3,973.8,49549
40090,Damen-Brown,5/1/22,1365.6,858,508.8,35163
41500,Montrose-Brown,5/1/22,1107,740.8,530.3,29393
41460,Irving Park-Brown,5/1/22,1297,931,549.2,34255
41440,Addison-Brown,5/1/22,1048.7,581,369.8,26566
41310,Paulina,5/1/22,1319.1,924.3,591.7,34948
40360,Southport,5/1/22,1562.4,1704,1097,46208
41210,Wellington,5/1/22,1414,808.5,498.3,35918
40530,Diversey,5/1/22,2588.7,1681.5,1068.8,67501
40660,Armitage,5/1/22,2339.9,1729.3,1128.8,62827
40800,Sedgwick,5/1/22,2144.1,1733.8,1202.2,59175
40710,Chicago/Franklin,5/1/22,3151.3,1812.5,1293.2,81187
40460,Merchandise Mart,5/1/22,2980.5,1427.3,977.3,74163
40930,Midway Airport,5/1/22,4661.4,2727.5,2197.7,121985
40960,Pulaski-Orange,5/1/22,2893,1515.5,1106,73450
41150,Kedzie-Midway,5/1/22,2061,1206.3,925,53656
40310,Western-Orange,5/1/22,2064.6,1235.8,971.8,54131
40120,35th/Archer,5/1/22,1636.9,966.3,693.7,42401
41060,Ashland-Orange,5/1/22,1013.6,623.3,434.8,26387
41130,Halsted-Orange,5/1/22,1212.4,722.8,553.2,31670
40730,Washington/Wells,5/1/22,3425,778.3,565,78429
40040,Quincy/Wells,5/1/22,3143.5,1072.3,974.5,76149
40160,LaSalle/Van Buren,5/1/22,1187,358.5,285.7,28075
40850,Library,5/1/22,2208,1493,1064.3,58727
40680,Adams/Wabash,5/1/22,3509.2,2460.3,1720.3,93857
41700,Washington/Wabash,5/1/22,5476.2,3944.8,2901.3,148187
40260,State/Lake,5/1/22,5680.4,5184.8,4003.2,164047
40380,Clark/Lake,5/1/22,7539.6,4054.3,3338.8,194581
40900,Howard,6/1/22,2648.7,2252,1942.3,75048
41190,Jarvis,6/1/22,773.8,805,654.3,22861
40100,Morse,6/1/22,1970.2,1783.8,1759.8,57518
41300,Loyola,6/1/22,2129.9,2079.5,1676.8,61882
40760,Granville,6/1/22,1581,1482.5,1215.5,45575
40880,Thorndale,6/1/22,1287.6,1108.3,996.3,36745
41380,Bryn Mawr,6/1/22,1991.4,1879.3,1673.8,58023
40340,Berwyn,6/1/22,0,0,0,0
41200,Argyle,6/1/22,2127.6,2332.3,1890.8,63700
40770,Lawrence,6/1/22,0,0,0,0
40540,Wilson,6/1/22,0,0,6077,6077
40540,Wilson,6/1/22,4171.6,3609.3,2704.7,114326
40080,Sheridan,6/1/22,2202.8,2312,2479.8,67629
41420,Addison-North Main,6/1/22,6087,10401,8590.8,209881
41320,Belmont-North Main,6/1/22,5819.5,6846.5,9060.5,191658
41220,Fullerton,6/1/22,5508.5,5080.5,4418.5,159184
40650,North/Clybourn,6/1/22,2592.3,2627.5,2149.3,76137
40630,Clark/Division,6/1/22,4140.1,4763,3645.8,124718
41450,Chicago/State,6/1/22,6423.1,6504.3,5050.5,187527
40330,Grand/State,6/1/22,5685.8,7427.3,5779.8,177916
41660,Lake/State,6/1/22,9037.9,8868.8,7588,264660
41090,Monroe/State,6/1/22,3494.9,2894.3,2183.3,97198
40560,Jackson/State,6/1/22,2818.8,2319,1994.3,79266
41490,Harrison,6/1/22,1878.5,2109.8,1753.3,56779
41400,Roosevelt,6/1/22,5856.7,6309.8,5398.5,175680
41000,Cermak-Chinatown,6/1/22,2533.8,3535.3,3173.8,82579
40190,Sox-35th-Dan Ryan,6/1/22,2413.4,2852.3,2254,73520
41230,47th-Dan Ryan,6/1/22,1312.8,988,912.5,36484
41170,Garfield-Dan Ryan,6/1/22,1470.1,1129.8,959.5,40700
40910,63rd-Dan Ryan,6/1/22,1243.6,996.3,944.5,35122
40990,69th,6/1/22,2031.7,1597,1301.5,56291
40240,79th,6/1/22,2766.5,2063,1897.8,76706
41430,87th,6/1/22,1612,1155.3,1028.8,44199
40450,95th/Dan Ryan,6/1/22,4409.6,3064.3,2701.5,120075
41050,Linden,6/1/22,488.5,495.3,422,14417
41250,Central-Evanston,6/1/22,417.5,224,233.3,11014
40400,Noyes,6/1/22,468.7,319.8,285.3,12731
40520,Foster,6/1/22,442,418.8,339.3,12757
40050,Davis,6/1/22,1487.3,1253,954.3,41550
40690,Dempster,6/1/22,418.2,406.3,333.8,12161
40270,Main,6/1/22,501.6,436,364,14235
40840,South Boulevard,6/1/22,386.3,239,204.8,10273
40140,Dempster-Skokie,6/1/22,826,776.8,633.8,23814
41680,Oakton-Skokie,6/1/22,422.2,223.5,198.8,10977
40890,O'Hare Airport,6/1/22,7612.4,5866.3,7060.5,219180
40820,Rosemont,6/1/22,3229.2,2782.3,2393.8,91746
40230,Cumberland,6/1/22,1696.7,1183,1008.8,46095
40750,Harlem-O'Hare,6/1/22,1342.4,744.5,606.8,34937
41280,Jefferson Park,6/1/22,3458.6,2376.5,1894.5,93173
41330,Montrose-O'Hare,6/1/22,1126.3,664.3,548.5,29629
40550,Irving Park-O'Hare,6/1/22,1806.9,1108.5,908.3,47819
41240,Addison-O'Hare,6/1/22,1411.4,926,759.3,37792
40060,Belmont-O'Hare,6/1/22,2651.4,1840.5,1474.5,71591
41020,Logan Square,6/1/22,3312.5,2581,2216.3,92065
40570,California/Milwaukee,6/1/22,2472.1,2055.3,1507.5,68637
40670,Western/Milwaukee,6/1/22,2535,1733.3,1283.8,67838
40590,Damen/Milwaukee,6/1/22,3046.3,2841.3,2202.8,87194
40320,Division/Milwaukee,6/1/22,2891.1,2413,1783.8,80391
41410,Chicago/Milwaukee,6/1/22,1897.4,1220.3,963,50476
40490,Grand/Milwaukee,6/1/22,1695.7,1496.8,1204,48108
40370,Washington/Dearborn,6/1/22,6138.2,4751.5,4100.8,170450
40790,Monroe/Dearborn,6/1/22,2873.7,1325.8,1041.8,72692
40070,Jackson/Dearborn,6/1/22,2629.4,1655.3,1453.8,70283
41340,LaSalle,6/1/22,1307.6,917,839,35791
40430,Clinton-Forest Park,6/1/22,1482.3,802.3,748.5,38814
40350,UIC-Halsted,6/1/22,1522.3,1146.5,931.8,41803
40470,Racine,6/1/22,935.4,654.5,537,25344
40810,Medical Center,6/1/22,1298.2,569,588.8,33192
40220,Western-Forest Park,6/1/22,721.7,535.5,469,19895
40250,Kedzie-Homan-Forest Park,6/1/22,879.3,676,607.3,24477
40920,Pulaski-Forest Park,6/1/22,965.8,792.3,698,27208
40970,Cicero-Forest Park,6/1/22,664.5,476,384,18058
40010,Austin-Forest Park,6/1/22,695.9,407,368.5,18411
40180,Oak Park-Forest Park,6/1/22,553.6,279.3,230.3,14217
40980,Harlem-Forest Park,6/1/22,439.8,270.8,198,11550
40390,Forest Park,6/1/22,1189.2,754.5,635.5,31722
41030,Polk,6/1/22,1751.3,556.5,439.8,42514
40830,18th,6/1/22,1106.1,972.8,795.3,31406
40210,Damen-Cermak,6/1/22,991.7,701.5,532.3,26753
40740,Western-Cermak,6/1/22,714.1,552.3,452.8,19731
40440,California-Cermak,6/1/22,976.2,1138.5,900.5,29632
41040,Kedzie-Cermak,6/1/22,653.5,755.8,656.5,20026
40780,Central Park,6/1/22,641.5,414.8,381.8,17299
40150,Pulaski-Cermak,6/1/22,636.5,437.3,367.3,17222
40600,Kostner,6/1/22,249.5,138.3,146,6626
40420,Cicero-Cermak,6/1/22,729.3,608.3,530.3,20599
40580,54th/Cermak,6/1/22,1444.7,949.3,776.3,38686
40020,Harlem-Lake,6/1/22,1715.3,1222.5,963.3,46480
41350,Oak Park-Lake,6/1/22,632.5,434.5,352.3,17062
40610,Ridgeland,6/1/22,582.8,281.3,221.8,14834
41260,Austin-Lake,6/1/22,927.9,582.3,504,24758
40280,Central-Lake,6/1/22,1012.2,731.3,553.3,27407
40700,Laramie,6/1/22,541.3,385.8,321.3,14736
40480,Cicero-Lake,6/1/22,593,417,324.8,16013
40030,Pulaski-Lake,6/1/22,690.3,529.5,438.5,19058
41670,Conservatory,6/1/22,577.7,544.3,614,17342
41070,Kedzie-Lake,6/1/22,623.2,440.3,400,17071
41360,California-Lake,6/1/22,621.8,381.3,308.8,16440
40170,Ashland-Lake,6/1/22,1347.4,1033,759.5,36812
41510,Morgan-Lake,6/1/22,2751.1,3036.8,2039.5,80829
41160,Clinton-Lake,6/1/22,2047.4,1229.8,952.8,53772
41690,Cermak-McCormick Place,6/1/22,1056.1,530.3,443,27128
41120,35-Bronzeville-IIT,6/1/22,740.6,381.3,285.5,18961
40300,Indiana,6/1/22,332.6,198.5,145.3,8693
41270,43rd,6/1/22,464.7,291.8,218.8,12266
41080,47th-South Elevated,6/1/22,489.5,342.3,255.8,13161
40130,51st,6/1/22,466.7,346,274.3,12748
40510,Garfield-South Elevated,6/1/22,584.7,445.3,396.3,16230
41140,King Drive,6/1/22,214.8,122.8,101,5620
40720,East 63rd-Cottage Grove,6/1/22,432.6,224,187,11162
40940,Halsted/63rd,6/1/22,253.5,158,105.3,6630
40290,Ashland/63rd,6/1/22,478.3,324.3,297.8,13010
41290,Kimball,6/1/22,2134.7,1571.8,1327.8,58561
41180,Kedzie-Brown,6/1/22,1053.9,843.5,683.5,29293
40870,Francisco,6/1/22,767.2,554.5,427.5,20806
41010,Rockwell,6/1/22,807.2,527,409.8,21505
41480,Western-Brown,6/1/22,1862,1626,1248.8,52463
40090,Damen-Brown,6/1/22,1260.3,875.3,692.8,33998
41500,Montrose-Brown,6/1/22,1122.9,828.8,646.8,30606
41460,Irving Park-Brown,6/1/22,1330.7,959.3,699,35909
41440,Addison-Brown,6/1/22,995.4,643,474.8,26369
41310,Paulina,6/1/22,1364,980.3,750.8,36932
40360,Southport,6/1/22,1716.9,1556.8,1167.3,48667
41210,Wellington,6/1/22,1484.1,933.5,1055.5,40606
40530,Diversey,6/1/22,2695.1,1972,2131.8,75707
40660,Armitage,6/1/22,2181.7,1739.5,1280.3,60076
40800,Sedgwick,6/1/22,2314.6,2482.8,1804.5,68070
40710,Chicago/Franklin,6/1/22,3347.2,2082.3,1528.3,88081
40460,Merchandise Mart,6/1/22,3437.2,1618,1094.3,86467
40930,Midway Airport,6/1/22,4794.2,2737.5,2631,126947
40960,Pulaski-Orange,6/1/22,2641,1366.5,1223.5,68463
41150,Kedzie-Midway,6/1/22,2027.3,1168,990.8,53236
40310,Western-Orange,6/1/22,2060.5,1189,999.8,54087
40120,35th/Archer,6/1/22,1606.2,911,781.5,42107
41060,Ashland-Orange,6/1/22,980.6,668,521,26329
41130,Halsted-Orange,6/1/22,1197.5,695.5,598.3,31520
40730,Washington/Wells,6/1/22,3753.3,910,752.5,89223
40040,Quincy/Wells,6/1/22,3562,1249,1320.5,88642
40160,LaSalle/Van Buren,6/1/22,1273.8,432.3,357,31181
40850,Library,6/1/22,2094,1422.8,1114,56215
40680,Adams/Wabash,6/1/22,3362.5,2277.5,1781.3,90210
41700,Washington/Wabash,6/1/22,5873.1,4310.8,3479.5,160370
40260,State/Lake,6/1/22,6363.5,5615.5,4881,181982
40380,Clark/Lake,6/1/22,8166.4,4223.8,3921.8,212242
40900,Howard,7/1/22,2597.6,2230.8,1709.5,73363
41190,Jarvis,7/1/22,781,744,556.8,22680
40100,Morse,7/1/22,1975.2,1730,1372.3,56388
41300,Loyola,7/1/22,2161.6,2136.4,1542.2,63167
40760,Granville,7/1/22,1581.4,1406.2,1014.7,44746
40880,Thorndale,7/1/22,1273.5,1105.4,798.3,35787
41380,Bryn Mawr,7/1/22,1969.6,1862.8,1332.3,56700
